project_id,project_name,display_name,transaction_count,active_days,active_addresses_count,gas_fees,is_eligible,has_defillama_adapter,has_bundle_bear
EiimK/OjLUXPLh91Eh3t7O5IPVEiNNykVTjSu2fbyx0=,0x533b2f5a5496206f22fc2fa7bf4343db0318c1b2598f9dd2098eacb42a8bae67,Chimpers,11394,166,1256,0.2074486402088773,True,False,False
Xrci3TfxGk1fFof+fNzWx6Had1yDlmU1CoHHRvzLMGo=,0x7fd813000c03bd11fdf3ded76a3b46db355218c72947acea7f14871a5b0a9258,Satoshi's Secret,11198,179,9486,0.04568597339339051,True,False,False
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,JOOCE,9527,47,2410,0.47317279991376604,True,True,False
zVWBMiOJHTeEPXEgWSl1B+tsS8W9vwfv2QU32ANB8yY=,0xae3efd865f9584671ede5e94c83190b0aea5ac5d77eb0179ba849bcaae314546,Base Logos,9518,114,8080,0.33797738950626827,True,False,False
R1GLGswje04y83WJr2mIPpUxPl+F5hQCZaR19YyXhGA=,0x4b987d79912367ada6c3fa1bf6ad1daa6d164078f8c5efc8db2128b9231087a9,Sturdy,8084,180,2925,0.5134518090658966,True,False,False
db8LWE2icLZuD0o0yjqQoxT4+oXvlmHMVT4O2TqKJCo=,0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30,Slice,7684,180,968,6.560807964290274,True,False,False
x9MZObEzydNAk1HPdRO8azvLIkNL0gAIgOIvKthPIbs=,0x808b31862cec6dccf3894bb0e76ce4ca298e4c2820e2ccbf4816da740463b220,Fractal Visions,7455,178,1478,0.30611658133739533,True,False,False
NLj2mhenkGEK3NfYV1RiiO/SkcD4s/WjJdxaH90crnI=,0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242,ethOS - The Ethereum Phone,7447,136,2340,0.3021122243770023,True,False,False
+Xyt1tUxrXrbR9UH3h/0BmCBJJpBDBuFyJFBdmt/U44=,0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92,Team Finance,6353,180,1843,0.06697015019131282,True,True,False
jOnKrCSU5myGHe3ICVGoabpmdtZ+V8gcqRisDpepqCc=,0x4775f0b321dfa33f32ca86c677c1516d24d4803f6f6ac12e6e0c2dd0d98ac80a,CREDITONCHAIN,6028,122,6021,0.3255791897673236,True,False,False
ZALEuKWY71Qcj7Tlf8hFHl8XmmlMlST+Cu1ztrue/Xg=,0x76a797e0221710bcbaa35e3bda042e6f62d11af7796ea90dca306114538b527c,Stepan's demo project,5738,169,10,0.0022232396834363033,True,False,False
8Cgztczct8fnsJW6D2OQcFRY6nClKNyOC7Le0soED94=,0xaa1b878800206da24ee7297fb202ef98a6af0fb3ec298a65ba6b675cb4f4144b,Stepan's project,5738,169,10,0.0022718071010970906,True,False,False
c7vW2qABqwjRHtS3aEF1+uZeC9kqrKtd7Bv7sQiSS0s=,0xb9b7f1175044c211555b5589ee389263d2e455f99c1505e6b121cf6e3f5caaff,Based Onchain Dinos,5491,180,1520,0.8910957601673094,True,False,False
E9yoTCB99+LE9wbUKkODvnBEt275ZlNATXDdKnFLQbQ=,0x5be59dc0909b4da309af49cd207bfd84aa172475abefdaa3bc8442625b723ec3,TAIKAI,5414,119,118,0.006380001917245759,True,True,False
AWt4h9zeTVKtlCCptcCdxAqt1P8tHvgZLjpDLlttfmc=,0x740297a85de756f69945e2cfd9d439598cdb06a70e409e91664c701f5c0af34c,TOCD Studio,4112,180,1880,0.03521341826334337,True,False,False
GPkPw2+sHiMSo0u65ZfnIeqLYHIGvf+ZI+BtpSZG6KE=,0x5c76f623580566171af2a9553e8b7b230acc71aeb8829446d5eae2579ecda369,WebHash.com,3985,170,751,0.015860706613147254,True,False,False
EGnIDudfUQWj4qmCCyERNT/b3h/3l1STaJjMaUmG6es=,0x24937e547db8ac83965a3d781ef7fe2861f9bbf79828cbc60fcc0598213c5b0a,Echow,3682,60,628,0.13527987966869837,True,False,False
jB/Odn2EzRAIVyyhY7eTBdOtrWdBQr1Bn9QFSaJc6uQ=,0xc6203aeab9c0b7346ca9bcb36a2db50c7823908fd66ad61913a53ad6dbc77192,ZKP2P,3483,117,283,0.04723463354582637,True,False,False
tXGS6SGDHNL8TAhS+fj8+qzF7+FFbx0qJrdfVY2j62I=,0x93b1eafeb62f6cd5099ad82068763c1fd21f9d881c4e1a474ab854876ea84441,Based Year 2024,2822,42,2575,0.05926171426386213,True,False,False
whSzne13utJrOkyjbU5X3xEuZbQPNrNOHTiQKzQFJlU=,0xb60780abaff82da08ddb98703d6792d806f03f190f6dcd7d0b8e7346533bd4eb,Web3bridge,2559,62,141,0.014287185963215017,True,False,False
Pbk+QmBSQjMMVayM2NC4roJq1go7oUlvVl0F1Kp33Xk=,0xed3d54e5394dc3ed01f15a67fa6a70e203df31c928dad79f70e25cb84f6e2cf9,HostIT,2552,13,2,0.001590494053114521,True,False,False
ujotQ1D+YnXHFVrSwoa3pj8b5jOvXNPF0rfALNIG5GI=,0xe95adf2385dce0a2d8117a410d0a9adcc40710da9cd6d5abdfcb66454a80e59b,tinyass unicorns,2524,177,1252,0.040256273755258996,True,False,False
skDPKeyDWR3XcKKNuFPI/Ef65tIZxbNSiGZcZo376jQ=,0x6fc25d7c763441933c53333f0f9105b37cc74d88f21ef61b3b7eaf94cba45bfb,Amped Finance,2372,10,13,0.006430966352269981,True,True,False
Qh14iOZBPtSPGbuqtJ8wIL11rSdu0gBx6RvzUt9V9sI=,0x913ca97cfc8b587734059e4df9cc6de28ef590727e13e1b30ae9a57bea881731,April Token,2196,150,98,0.0012270323575598783,True,False,False
gqAHXIAEt3c1wcx3zIvyc+StftbLzXh5j2GSHeePfBo=,0xa6e21a58b178cdfd073df12288b8edf761b595c2938b81c64e40c944a1403432,Spectra Finance,1629,180,223,0.045672865312712314,True,False,False
VC9dxEcF3J+NFOJK8oXbeYtOWMI3kyD/r5G+Z7nu2Bg=,0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5,Guac (Farcaster),1459,177,777,0.009126711786694938,True,False,False
qk50KaCd7CHh7oEQjBIVuFDNPzANNpE3yaA2GCpB9Q4=,0xa45ebed9267cf10226c68abc98b1871bdfa611ee51050c161e316be1dbf7e696,Based Onchain Cubes,1459,177,777,0.007331280099847248,True,False,False
umhKsF0TiR5L7wQeq75Nt/yOXWrKLbyuYJBGNtT6Ces=,0xf1358b33be174954b454aebca311fc83753dc1d8c743e25c829091ccd69fedd0,Tiny Based Frogs,1459,177,777,0.008349701567681365,True,False,False
tnIsq+BWiIkXbY18UI8L609BBs89EO4o+MJ3+hmFsAA=,0x9e50828e261179c6d1a5c107c7c2c16907b4b529fef416f64af781c5b2ff29d1,Amazing Hunt,1366,119,4,0.0017470850520190095,True,False,False
jxyZJmCIfOjgmygX+xfrjrczCzVNGl6y/3qNAN+b/YI=,0x0674e95c746371103249c2c987d64515a4ed5c19dc3fd6a7338f7716ab8afeb4,SnakyCat,1175,62,68,0.0010102447952481139,True,False,False
LhmNJDpUL4rqmFhVZn3LA/7JHVuRJ56GF9HoGUUhzt0=,0xff350d81524a79a1062f5f4977b45406b822fb4f150ba5a8516b0edf876add0e,Hermes,1037,129,174,0.016157385921039033,True,True,False
hle+N3YM5tghdfpBxLGwU6k4Bo8wDYIbcCehL36wclE=,0xb41e32621e56fbe7d89052f3c852ff70c6bfe21ba5a91910ef2fd548eb6e4e8a,Mintify,1015,157,454,0.012927164415291084,True,False,False
ZYxDUEvRWLmr9Tpf2u0ztP2fVUg0H0NLROMVdJQNDRM=,0x260127629089be48b8b1ee07c8962451a7f54374163217c7e72188d1ffc8749f,BakerFi,859,172,218,0.11246387996396517,False,True,False
93BBdChzOJAS6sfGob9PLuLiC+NwuB5EJVVW/DHQ2vM=,0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85,Kiwi News,771,159,471,0.000635591447469136,True,False,False
shVzoDEk43o/o3eLSpahwHfj/tn5zrcHqS8SYUzufrA=,0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da,HAMsters,721,81,128,0.04281732830079815,False,False,False
igtO7r3BNEsM8PUwfeWPGcua331z+/D8tlSWUxIWqB4=,0xfa43f3b12992a9d3d7811ac876c9baa5a81bf9775abfc605e720ec0a90f67786,Metopia,660,71,422,0.18587880722467115,True,False,False
lNJHwxmG3SQnN5oVhrvAlg0Trq3FhPneMtpZsxsZTf4=,0x34521bed3b3eb4c08223fb87b6fcc64718d994bc3312c13522a67b90fbfd1df6,Vexy Marketplace,555,41,84,0.0019578269174517792,False,False,False
usDyvf5/FbrSIBD+zIg7Gl4TGIe3HiKC7H8gXOLfNB0=,0x4243a08e8c46ffd7c6249ef02baf09b98dd2c086a25ddf76f723b82b3c93b71f,Virtualia Magazine,467,89,119,0.036368664316112874,False,False,False
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,Collectr,429,129,122,0.005450473703739964,False,False,False
0MI7/f1TFue+ihXO4T7BeNCz3YWUeQH5klAKwkuswco=,0xf53963670e53dd0b7717dcee2cc92b370893944b742ac438a7d0da563d9209bd,InfoFinance,347,45,5,0.9650136981854508,False,False,False
0L11pj/6WGXOemNtNgE7vay5aRrGaEJ9WPG5YP9Xts4=,0x55c2b578a1e34fbbc872dd8736b8e7dda4c87d12522db966f1bf3e75af900f13,WorldPot,347,45,5,0.9650138175447677,False,False,False
sf0AvWU1WZLtC4wh/FDYTRU3hyXTux1NqPmabzUABnc=,0x15b210abdc6acfd99e60255792b2b78714f4e8c92c4c5e91b898d48d046212a4,MiniBridge,214,103,14,0.07762236618152198,False,False,False
Rfo5GCgPfxv8mAjJ09WxZZ5ZhlXm5XaUEcDBackrAk8=,0x512e27ae7e194a31bbde426c25d78b5d43916192674d71a0c4deeea1c622f166,motoDEX,205,7,105,0.000838190598729936,False,False,False
iMLtNGxl570+RXnqdRC64uLu7ZtFLxImZ5Bj1zIEVls=,0x156641d6720964c32e4491c0deaf83a424ec3af5e7df8cc0c93a794e5205a7e0,Harvest.art,186,42,84,0.0019103858890915234,False,False,False
OF1V6dVTQOyDRB5uGdm4yvqv6vkP4TlM22Q/wyrZUZI=,0x8f4ac538c2ad2092565a751354d1f11edf4eb3c1ab435de677d2545249f2b744,Fabrii2K,163,33,74,0.00110711956405935,False,False,False
K8y2l5sctus7C4k9W4DfdC+e1OC01pqrvTROnUpMkgk=,0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311,VRNouns,158,71,94,0.000594708595094876,False,False,False
co0ICqxqrmJ9a1EsZhd2V7DDmDv1pfaIAxANttA9fBw=,0xc42d914c33ae90e388d0129dfcb43b0dcfe66272876b636830b9556d492f1a45,Mugen Craft,142,40,84,0.00043975469245275994,False,False,False
12zkxLUMRU5rtnRi6MToafW1bkyD3yn/ksFVk/OE3+0=,0xee345ddf96e54920ab4b32bf055b6324ca49dcce0063787137557de0a3b20d35,F1337,142,40,84,0.000351088314633203,False,False,False
YQs1yyGOSRlEd1a+Rrg179+4RuUlQOCLs+3LHa48xco=,0x959c370aa6c127bdd45ba3fcf97242457ac09f0e3e12457b01f345bd10843c1c,ArtGridz,142,51,20,0.008136966108239297,False,False,False
8Y5qG9yF+MFlTqxjDUfp0DOCIFutLjdvd6uwdZk+X2c=,0x5316b19c17eba417d70b924baa6a1c467b14069968424d14fcf1409f2a308873,Bored Town Launchpad,120,62,77,0.00023100863873825195,False,False,False
LLK6remJzmNWYHJv5LsqViPMz+6FR4LML+t1E9V62WQ=,0xdd5998cc29bcd164fe277beb1e64f1fb28390886bc736a218fca0369537c719f,Records.xyz,65,12,11,0.0013455913085641958,False,False,False
rb2UtsHsdjrP44lrniVF9ja6m62SEPB0g39/O2m53U4=,0xb6a587b5b85b1c70847442e3b4a84cecfb55aedd286628a85fbb12770ceb7018,Travenesia,63,50,44,0.00018097024064766997,False,False,False
zCbuxTOy64SbO/+l0E7LtLS2VMhiw+1o0eedXw2s/ao=,0x991062ec81edb818a542e45d7c142cc62bc06e68b582273bd2ae1b037c2d6791,Titan Layer,46,5,8,0.0009836266569482957,False,False,False
uYpXuxpTb33CBu9QsVmK2iE/4d47wpn9hHED3hEQRi4=,0xab21a3e2428a81b96eff96f345efe5e2673d8188c15d1346a5829d4f4fa5f3e5,Fundit.Fun,14,2,5,0.000648370077229398,False,False,False
/2hjsm9xH1NvgIs/dHx5VOVM4ml/C6hfQu97wBgdpfo=,0xd35cc78b456bf11d4acc96d2c227b29fa4115ad9d93ae211a31974a408ed8303,Diffuse Data Feeds,12,3,2,1.7698259554460005e-06,False,False,False
SUaETe9RSmxA6e5SBseHYYZJylEoxPRSMrdjhHoh55I=,0x92f33d0611c514cafbf54780ec7925a6080a37a192683444c30116cb099d95e7,PinSave,7,5,6,1.118282762525e-06,False,False,False
fUkDvtE6aGHLHs9dfhp8rzhhzh7uintrSaO61/OVooU=,0x2cb7fb23e5d066f65a80a09b2eab34d76bbac06de1af16c31dcf2e54119639c3,Smellcheckmate,3,1,2,0.027500025071386,False,False,False
514s67lKQTp5eW88EJW1fw6fMnCv2Gi3f1c+c36aHjk=,0x59fcf753703c0f32c9d601b7f0071304819e832262efc0c0903f932bb586d10b,youbuidl,1,1,1,5.60719990416e-07,False,False,False
lGoc+rdKwNdooopWynCp0XdR8HNqPVawSR00mYSfv9g=,0x55bff36906b3e55bff995b4a7d73fd6651eeba4274ad49e269b29157bbf2fee2,8 Bit Cats☑️,0,0,0,0.0,,False,False
hxU1nnOFEhGsrGFfD7pziC+gqLyN61d5U1voAgtc0Lg=,0x1335476de5a24573f3fa1297827fbeb02921948d678b399c7367fb956d08a6cc,Opstack For Cats Dream ☑️,0,0,0,0.0,,False,False
gShBUgODnfUHQo2svXnecUd6kG22drV+Og4nxdq/82k=,0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a,GM,0,0,0,0.0,,False,False
yDPb9jYgbyBsuRoT4r6rLDkPhEU4mogZntNAavzn4bA=,0x8d1971ff2cf36055f986399fc91bff2d3bf815d2cff4f169f154fc70035fc193,ETH Daily,0,0,0,0.0,,False,False
UAmMTs325Xv+90F/N7ofCj5nky1GREAGoru+OMiHioQ=,0x75e78fd68a1f9412783513515efcad7fa40867cb119715829caaf1e5d7c6c2fd,AW Hack,0,0,0,0.0,,False,False
7TekQLhtLodQPwAS1BebZwGBDxSc6WD7Uo01XwPDnrs=,0x23bac276184fdfd992ab309ea103a22fd3a4ebc28a1016a3d3de4e9d97e90d77,builders ,0,0,0,0.0,,False,False
67HtqtpnqpRJPom4vV9xU0P1AqUVZyDM9OLJg67V8Xs=,0xd02a257c1ba5f958b9534a121a1fcf41321bbf2d19f6f6709d062b6e75c9fd1e,Jonas DJDJDJD,0,0,0,0.0,,False,False
+inHxf/47M81HpCJDOPqeN8ZQrT0nC0q1wfs9HzHSTI=,0x9f207ec89f5ddbcb96d2551d6633a0da7595b10705622bdccd04a3bd670f3719,Mykhailo Kashkarov,0,0,0,0.0,,False,False
ZcxGuOFKrVdSeP7Ej7qb9S1bs4waWJMHTjpNEOP+tq0=,0xbbb2ce15e5047267dcd0f25775dde250f27f9828a30574f86c8b3326175e7ddc,Babylonians,0,0,0,0.0,,False,False
JvOTLO8yAiBUUs+TrYBBUg3irIPOhVXdYaaGfgHMta0=,0x6e2c1df7905cd82c921f57301728d5dcd8707b42794f7cc64ae374abca01a48c,Turkish Meme Creator,0,0,0,0.0,,False,False
WwD15TDI0zlabHrh3/gxft2JBqvbGTyVgE9+M5f6mRI=,0x4f538dc7dde4b4dc490fb24d75f41aa17c07a0fc429f62d4ffbafe371eb6b5d7,BABY.COW,0,0,0,0.0,,False,False
1JT70BN2/Rwx6aSj0KsAtMwm544c8iMGSkvndKJTFZ4=,0x7fe1f445a110236c7355b3abb2d7fe8c02e32f400253b9b134ad6ab7afc0f6fc,TapBase,0,0,0,0.0,,False,False
